customer_id,timestamp,category,action,amount,age,gender,location,membership_years
658,2025-02-28 18:55:00,Home,add_to_cart,0.0,53,F,Takoradi,8
137,2025-04-14 19:27:00,Electronics,view,0.0,44,M,Takoradi,5
249,2025-04-08 15:02:00,Clothing,view,0.0,22,O,Accra,0
976,2025-01-24 15:38:00,Books,view,0.0,69,M,Takoradi,8
537,2025-01-20 21:17:00,Clothing,view,0.0,53,M,Takoradi,5
813,2025-04-24 14:11:00,Books,view,0.0,38,M,Takoradi,6
761,2025-02-24 10:18:00,Home,view,0.0,28,F,Kumasi,2
538,2025-04-20 13:53:00,Books,view,0.0,51,M,Tamale,5
233,2025-03-06 18:42:00,Home,view,0.0,54,F,Tamale,5
439,2025-04-02 00:18:00,Beauty,add_to_cart,0.0,29,F,Accra,3
253,2025-02-18 04:25:00,Home,view,0.0,39,F,Tamale,2
483,2025-02-09 15:37:00,Books,view,0.0,36,O,Kumasi,5
310,2025-01-22 15:27:00,Home,view,0.0,41,M,Kumasi,1
558,2025-03-13 11:54:00,Books,view,0.0,29,O,Accra,6
85,2025-01-25 08:00:00,Home,view,0.0,25,F,Kumasi,4
939,2025-04-17 22:31:00,Books,view,0.0,68,F,Tamale,8
855,2025-03-20 00:20:00,Electronics,view,0.0,51,O,Kumasi,7
859,2025-02-14 11:17:00,Home,add_to_cart,0.0,56,F,Tamale,5
435,2025-02-11 06:49:00,Beauty,view,0.0,25,M,Accra,0
347,2025-01-09 20:44:00,Electronics,add_to_cart,0.0,65,F,Kumasi,0
90,2025-02-09 15:44:00,Books,view,0.0,33,M,Tamale,2
660,2025-04-11 21:52:00,Beauty,view,0.0,33,M,Kumasi,4
937,2025-03-07 17:40:00,Home,view,0.0,49,O,Accra,2
550,2025-01-06 12:10:00,Clothing,purchase,95.46,33,F,Tamale,2
355,2025-04-07 23:18:00,Clothing,add_to_cart,0.0,55,F,Kumasi,0
884,2025-03-29 12:34:00,Electronics,view,0.0,55,F,Tamale,1
429,2025-02-18 10:33:00,Electronics,view,0.0,30,M,Takoradi,2
221,2025-01-19 22:18:00,Electronics,add_to_cart,0.0,56,O,Takoradi,5
499,2025-03-14 00:41:00,Home,view,0.0,62,F,Tamale,0
848,2025-04-18 07:54:00,Clothing,view,0.0,62,O,Tamale,9
893,2025-02-14 05:20:00,Clothing,view,0.0,69,O,Takoradi,3
873,2025-02-17 10:38:00,Clothing,add_to_cart,0.0,40,O,Cape Coast,0
756,2025-01-18 23:51:00,Books,add_to_cart,0.0,48,M,Cape Coast,0
15,2025-01-04 07:08:00,Books,add_to_cart,0.0,57,M,Tamale,7
388,2025-03-22 15:14:00,Home,view,0.0,48,O,Accra,3
69,2025-04-29 04:19:00,Clothing,add_to_cart,0.0,21,F,Takoradi,2
605,2025-01-13 03:41:00,Books,add_to_cart,0.0,54,M,Cape Coast,6
95,2025-04-15 07:02:00,Electronics,view,0.0,43,F,Cape Coast,1
267,2025-04-09 04:41:00,Books,view,0.0,20,F,Accra,7
653,2025-01-12 04:09:00,Beauty,add_to_cart,0.0,52,F,Cape Coast,0
308,2025-03-12 01:53:00,Beauty,view,0.0,20,F,Takoradi,3
808,2025-03-05 06:20:00,Books,view,0.0,35,O,Cape Coast,7
179,2025-03-10 22:30:00,Electronics,view,0.0,19,F,Tamale,3
788,2025-04-18 22:16:00,Books,view,0.0,45,F,Cape Coast,0
13,2025-04-13 09:54:00,Home,view,0.0,41,F,Cape Coast,4
594,2025-03-16 21:19:00,Books,view,0.0,24,F,Kumasi,1
827,2025-03-01 18:46:00,Electronics,view,0.0,23,M,Tamale,9
217,2025-04-18 22:34:00,Electronics,view,0.0,66,M,Cape Coast,8
612,2025-01-07 18:48:00,Electronics,purchase,141.03,53,O,Tamale,4
691,2025-03-13 17:27:00,Beauty,view,0.0,46,M,Takoradi,7
273,2025-03-04 12:12:00,Home,add_to_cart,0.0,58,O,Cape Coast,4
548,2025-01-25 05:23:00,Clothing,purchase,344.44,33,O,Cape Coast,7
921,2025-02-24 16:45:00,Home,view,0.0,64,F,Kumasi,9
115,2025-04-08 02:10:00,Books,view,0.0,52,M,Tamale,7
602,2025-02-17 20:53:00,Home,add_to_cart,0.0,38,F,Tamale,7
788,2025-04-22 21:58:00,Electronics,purchase,302.94,45,F,Cape Coast,0
200,2025-02-25 21:03:00,Home,add_to_cart,0.0,56,F,Kumasi,3
758,2025-04-19 07:06:00,Home,purchase,116.68,20,O,Accra,9
967,2025-02-13 22:40:00,Home,add_to_cart,0.0,60,F,Cape Coast,8
885,2025-02-02 17:35:00,Books,view,0.0,67,F,Accra,2
383,2025-03-22 02:47:00,Books,purchase,466.92,54,F,Cape Coast,6
687,2025-03-03 02:51:00,Books,purchase,79.58,67,M,Kumasi,4
892,2025-01-24 19:22:00,Clothing,view,0.0,51,M,Accra,5
718,2025-04-24 14:14:00,Home,view,0.0,62,M,Accra,8
804,2025-04-29 07:14:00,Home,view,0.0,62,F,Cape Coast,7
973,2025-04-15 01:23:00,Books,view,0.0,25,F,Kumasi,5
222,2025-04-26 16:12:00,Electronics,view,0.0,19,O,Kumasi,7
79,2025-04-18 13:56:00,Books,view,0.0,27,F,Accra,4
502,2025-03-12 22:30:00,Books,view,0.0,56,M,Kumasi,9
14,2025-01-08 21:01:00,Electronics,view,0.0,53,F,Tamale,2
601,2025-02-25 19:20:00,Books,add_to_cart,0.0,42,O,Takoradi,6
291,2025-04-11 15:49:00,Clothing,view,0.0,43,F,Cape Coast,2
939,2025-01-17 15:57:00,Clothing,purchase,333.79,68,F,Tamale,8
862,2025-01-06 16:38:00,Electronics,view,0.0,20,F,Accra,4
660,2025-03-05 15:50:00,Electronics,view,0.0,33,M,Kumasi,4
713,2025-03-10 09:56:00,Clothing,view,0.0,27,F,Tamale,1
612,2025-03-27 21:21:00,Clothing,view,0.0,53,O,Tamale,4
422,2025-04-20 00:17:00,Electronics,view,0.0,46,O,Kumasi,4
513,2025-03-29 03:03:00,Books,view,0.0,46,O,Tamale,2
683,2025-02-28 00:27:00,Clothing,view,0.0,30,F,Accra,7
228,2025-03-01 05:15:00,Clothing,view,0.0,66,M,Cape Coast,2
874,2025-03-29 23:48:00,Books,view,0.0,32,M,Cape Coast,1
694,2025-03-18 16:36:00,Home,view,0.0,36,O,Cape Coast,8
426,2025-03-22 14:17:00,Home,view,0.0,67,M,Tamale,4
866,2025-02-27 03:02:00,Clothing,purchase,379.74,61,F,Cape Coast,5
470,2025-03-06 03:45:00,Electronics,add_to_cart,0.0,69,F,Accra,5
363,2025-01-29 20:25:00,Electronics,view,0.0,47,O,Cape Coast,1
844,2025-02-11 18:55:00,Home,view,0.0,26,O,Takoradi,5
532,2025-03-29 05:07:00,Electronics,purchase,77.14,47,O,Cape Coast,5
384,2025-02-16 06:18:00,Electronics,view,0.0,41,M,Kumasi,1
611,2025-03-03 21:10:00,Beauty,add_to_cart,0.0,65,F,Kumasi,4
499,2025-02-10 09:33:00,Electronics,purchase,39.51,62,F,Tamale,0
759,2025-01-17 05:13:00,Electronics,add_to_cart,0.0,33,M,Takoradi,2
440,2025-01-22 02:55:00,Home,view,0.0,68,O,Takoradi,4
482,2025-02-04 17:00:00,Beauty,add_to_cart,0.0,34,M,Takoradi,3
710,2025-02-06 00:50:00,Electronics,view,0.0,61,O,Takoradi,8
949,2025-01-16 11:58:00,Books,view,0.0,18,F,Takoradi,6
538,2025-03-21 00:35:00,Clothing,view,0.0,51,M,Tamale,5
273,2025-02-28 22:06:00,Beauty,view,0.0,58,O,Cape Coast,4
108,2025-03-20 01:45:00,Books,view,0.0,61,F,Accra,7
590,2025-01-16 06:31:00,Home,add_to_cart,0.0,43,O,Kumasi,1
434,2025-03-22 04:11:00,Electronics,view,0.0,18,F,Cape Coast,8
438,2025-04-21 20:57:00,Home,view,0.0,31,O,Takoradi,5
45,2025-04-07 22:22:00,Clothing,view,0.0,38,F,Cape Coast,5
847,2025-02-13 00:14:00,Beauty,view,0.0,68,F,Takoradi,1
704,2025-04-01 04:01:00,Clothing,view,0.0,62,O,Tamale,5
599,2025-02-07 22:15:00,Books,view,0.0,46,O,Tamale,2
79,2025-03-08 22:28:00,Clothing,view,0.0,27,F,Accra,4
681,2025-01-23 06:02:00,Clothing,view,0.0,24,M,Takoradi,0
594,2025-02-12 06:40:00,Electronics,view,0.0,24,F,Kumasi,1
180,2025-04-06 05:38:00,Clothing,view,0.0,59,O,Tamale,8
226,2025-01-30 03:20:00,Beauty,view,0.0,66,O,Accra,3
74,2025-04-25 14:41:00,Home,view,0.0,46,F,Takoradi,5
56,2025-03-21 08:31:00,Home,add_to_cart,0.0,37,O,Tamale,5
832,2025-04-20 17:57:00,Clothing,view,0.0,22,F,Kumasi,8
114,2025-03-12 12:14:00,Electronics,view,0.0,25,M,Accra,0
790,2025-03-04 00:10:00,Clothing,add_to_cart,0.0,46,M,Takoradi,9
176,2025-02-12 20:37:00,Electronics,view,0.0,68,O,Takoradi,8
424,2025-04-20 23:32:00,Electronics,view,0.0,43,O,Kumasi,4
825,2025-01-02 23:08:00,Beauty,purchase,89.23,38,F,Cape Coast,8
368,2025-04-04 07:57:00,Home,view,0.0,22,F,Accra,4
914,2025-02-24 23:09:00,Books,add_to_cart,0.0,19,O,Tamale,4
554,2025-04-22 19:36:00,Books,view,0.0,49,F,Accra,9
73,2025-01-14 16:28:00,Beauty,purchase,371.58,21,O,Takoradi,1
888,2025-02-16 10:43:00,Electronics,view,0.0,47,M,Accra,5
155,2025-01-15 04:54:00,Home,view,0.0,59,M,Tamale,5
538,2025-03-30 13:27:00,Electronics,view,0.0,51,M,Tamale,5
693,2025-01-03 01:32:00,Clothing,view,0.0,55,M,Kumasi,3
929,2025-03-17 16:55:00,Home,view,0.0,57,O,Cape Coast,2
567,2025-01-26 02:07:00,Beauty,add_to_cart,0.0,20,O,Takoradi,7
630,2025-01-07 13:45:00,Beauty,add_to_cart,0.0,66,M,Accra,1
189,2025-02-23 00:48:00,Electronics,view,0.0,28,O,Takoradi,8
464,2025-01-16 07:28:00,Beauty,view,0.0,22,F,Kumasi,3
148,2025-03-21 06:40:00,Home,view,0.0,31,O,Takoradi,0
334,2025-03-12 00:25:00,Electronics,view,0.0,53,O,Tamale,5
575,2025-03-08 19:03:00,Books,view,0.0,30,F,Takoradi,6
514,2025-01-14 11:29:00,Electronics,add_to_cart,0.0,31,O,Tamale,1
556,2025-02-02 12:13:00,Clothing,view,0.0,37,O,Tamale,7
661,2025-01-28 15:35:00,Clothing,view,0.0,56,O,Takoradi,8
87,2025-03-20 12:22:00,Electronics,add_to_cart,0.0,40,M,Takoradi,9
380,2025-01-02 19:19:00,Home,purchase,251.26,23,O,Accra,3
808,2025-03-07 03:13:00,Home,view,0.0,35,O,Cape Coast,7
509,2025-04-20 05:12:00,Beauty,view,0.0,33,O,Takoradi,0
524,2025-02-21 21:29:00,Books,view,0.0,33,O,Takoradi,7
71,2025-04-06 15:18:00,Beauty,add_to_cart,0.0,23,F,Takoradi,3
619,2025-04-11 15:06:00,Home,view,0.0,49,M,Kumasi,0
143,2025-03-05 02:57:00,Books,add_to_cart,0.0,31,O,Takoradi,4
293,2025-01-09 14:02:00,Books,view,0.0,69,F,Accra,7
154,2025-01-21 07:20:00,Electronics,view,0.0,43,F,Takoradi,6
840,2025-04-16 23:34:00,Clothing,purchase,268.52,36,O,Takoradi,0
238,2025-02-03 08:09:00,Clothing,view,0.0,19,O,Tamale,1
963,2025-03-03 18:00:00,Beauty,view,0.0,64,O,Kumasi,3
938,2025-01-13 01:41:00,Books,view,0.0,67,F,Tamale,0
132,2025-03-23 04:18:00,Clothing,view,0.0,54,F,Kumasi,8
330,2025-04-08 05:07:00,Books,view,0.0,19,M,Accra,2
447,2025-02-26 11:08:00,Clothing,view,0.0,40,F,Takoradi,6
651,2025-02-22 03:09:00,Books,add_to_cart,0.0,33,O,Tamale,5
8,2025-02-05 09:11:00,Books,view,0.0,56,O,Kumasi,3
438,2025-04-24 20:21:00,Books,view,0.0,31,O,Takoradi,5
478,2025-02-08 19:23:00,Electronics,view,0.0,67,F,Tamale,7
422,2025-02-07 21:43:00,Beauty,add_to_cart,0.0,46,O,Kumasi,4
446,2025-01-06 16:50:00,Clothing,view,0.0,49,M,Cape Coast,4
563,2025-01-10 23:07:00,Books,view,0.0,68,F,Takoradi,4
853,2025-02-26 06:23:00,Electronics,view,0.0,57,F,Takoradi,3
952,2025-04-02 19:31:00,Beauty,view,0.0,29,M,Accra,1
283,2025-03-15 13:56:00,Beauty,view,0.0,67,F,Tamale,0
746,2025-01-26 10:22:00,Clothing,view,0.0,53,O,Tamale,5
232,2025-03-28 06:39:00,Electronics,add_to_cart,0.0,40,F,Accra,3
530,2025-02-16 00:36:00,Clothing,view,0.0,53,O,Takoradi,7
435,2025-04-24 21:17:00,Books,add_to_cart,0.0,25,M,Accra,0
309,2025-01-10 22:51:00,Electronics,purchase,485.34,37,M,Tamale,1
164,2025-02-02 14:12:00,Electronics,view,0.0,47,O,Cape Coast,6
915,2025-03-23 04:29:00,Home,view,0.0,30,M,Accra,9
251,2025-02-23 15:00:00,Beauty,purchase,37.55,51,M,Kumasi,9
904,2025-01-18 15:04:00,Clothing,view,0.0,21,O,Accra,3
13,2025-03-24 02:25:00,Home,view,0.0,41,F,Cape Coast,4
255,2025-03-17 01:10:00,Beauty,purchase,194.72,65,F,Cape Coast,0
982,2025-03-17 01:36:00,Clothing,add_to_cart,0.0,45,O,Accra,2
204,2025-01-16 22:39:00,Beauty,add_to_cart,0.0,26,M,Kumasi,4
783,2025-04-11 12:04:00,Home,add_to_cart,0.0,34,F,Accra,4
845,2025-02-10 20:45:00,Clothing,add_to_cart,0.0,63,F,Takoradi,8
760,2025-01-07 07:27:00,Home,view,0.0,40,F,Tamale,8
752,2025-04-10 20:05:00,Electronics,view,0.0,58,O,Kumasi,5
620,2025-01-26 04:22:00,Books,view,0.0,54,F,Cape Coast,6
237,2025-04-19 16:26:00,Books,view,0.0,36,F,Takoradi,7
144,2025-04-04 03:39:00,Books,view,0.0,20,M,Accra,7
300,2025-01-12 04:47:00,Electronics,view,0.0,54,M,Tamale,6
524,2025-03-10 21:51:00,Beauty,add_to_cart,0.0,33,O,Takoradi,7
197,2025-04-08 13:33:00,Books,view,0.0,30,O,Accra,4
365,2025-04-22 13:10:00,Clothing,view,0.0,45,F,Tamale,2
181,2025-02-02 06:55:00,Electronics,add_to_cart,0.0,62,O,Kumasi,4
768,2025-02-20 09:42:00,Electronics,view,0.0,29,F,Tamale,3
399,2025-01-05 18:53:00,Home,view,0.0,59,F,Accra,0
4,2025-04-05 17:15:00,Beauty,purchase,194.83,32,M,Kumasi,3
420,2025-04-11 02:08:00,Books,add_to_cart,0.0,65,O,Kumasi,1
939,2025-02-04 22:33:00,Electronics,view,0.0,68,F,Tamale,8
861,2025-02-10 12:49:00,Beauty,view,0.0,51,M,Cape Coast,9
588,2025-04-26 04:33:00,Clothing,view,0.0,43,O,Cape Coast,0
864,2025-03-31 16:47:00,Home,view,0.0,29,O,Cape Coast,5
931,2025-02-15 09:53:00,Clothing,view,0.0,42,F,Cape Coast,3
294,2025-01-23 21:03:00,Electronics,view,0.0,66,F,Takoradi,2
836,2025-03-12 22:01:00,Electronics,view,0.0,54,M,Takoradi,7
247,2025-04-05 14:30:00,Home,view,0.0,55,M,Accra,8
951,2025-03-29 16:59:00,Clothing,view,0.0,58,O,Accra,0
367,2025-03-18 14:26:00,Beauty,purchase,154.52,50,F,Kumasi,8
926,2025-02-05 02:21:00,Electronics,view,0.0,33,M,Kumasi,5
754,2025-04-29 16:11:00,Books,view,0.0,31,O,Accra,1
863,2025-02-13 22:53:00,Books,view,0.0,67,F,Tamale,4
151,2025-01-28 15:36:00,Books,view,0.0,26,F,Accra,7
37,2025-03-18 18:29:00,Books,view,0.0,64,O,Takoradi,5
62,2025-02-05 03:19:00,Beauty,purchase,108.69,64,M,Cape Coast,0
761,2025-02-13 20:03:00,Home,purchase,178.08,28,F,Kumasi,2
778,2025-04-06 09:40:00,Books,view,0.0,45,M,Takoradi,5
890,2025-01-10 09:37:00,Home,purchase,34.59,44,O,Takoradi,1
392,2025-03-06 16:38:00,Books,add_to_cart,0.0,38,O,Tamale,0
49,2025-01-09 16:04:00,Clothing,view,0.0,21,O,Takoradi,6
479,2025-02-21 07:37:00,Home,view,0.0,59,F,Tamale,4
484,2025-02-19 00:12:00,Electronics,view,0.0,45,F,Takoradi,2
555,2025-02-18 03:57:00,Beauty,view,0.0,44,F,Takoradi,0
262,2025-02-26 00:06:00,Clothing,view,0.0,20,O,Kumasi,7
92,2025-03-21 23:45:00,Beauty,view,0.0,35,F,Cape Coast,1
694,2025-01-25 04:55:00,Books,view,0.0,36,O,Cape Coast,8
710,2025-02-26 18:32:00,Electronics,view,0.0,61,O,Takoradi,8
426,2025-01-21 02:40:00,Home,add_to_cart,0.0,67,M,Tamale,4
237,2025-04-12 12:54:00,Beauty,view,0.0,36,F,Takoradi,7
109,2025-04-08 20:55:00,Home,view,0.0,25,M,Takoradi,7
497,2025-03-28 08:16:00,Books,add_to_cart,0.0,42,F,Tamale,9
211,2025-04-30 06:53:00,Clothing,purchase,273.39,32,O,Tamale,7
17,2025-01-27 14:01:00,Beauty,add_to_cart,0.0,20,M,Accra,7
837,2025-02-08 17:52:00,Home,view,0.0,54,O,Tamale,7
551,2025-02-05 07:44:00,Beauty,purchase,428.13,19,M,Accra,2
204,2025-03-09 23:28:00,Electronics,view,0.0,26,M,Kumasi,4
664,2025-01-14 04:17:00,Clothing,purchase,309.56,56,F,Tamale,2
529,2025-01-30 23:10:00,Home,view,0.0,56,F,Cape Coast,0
641,2025-03-20 08:14:00,Beauty,view,0.0,36,O,Accra,1
419,2025-03-27 18:44:00,Beauty,add_to_cart,0.0,60,F,Cape Coast,2
725,2025-02-18 12:00:00,Clothing,view,0.0,58,F,Takoradi,6
827,2025-04-06 06:59:00,Clothing,add_to_cart,0.0,23,M,Tamale,9
928,2025-01-27 17:58:00,Electronics,view,0.0,21,F,Accra,8
428,2025-03-13 21:30:00,Clothing,view,0.0,41,F,Takoradi,4
402,2025-02-07 08:58:00,Electronics,view,0.0,57,F,Accra,7
255,2025-02-20 02:17:00,Books,view,0.0,65,F,Cape Coast,0
158,2025-01-04 06:19:00,Electronics,add_to_cart,0.0,49,F,Kumasi,2
194,2025-04-17 13:21:00,Beauty,view,0.0,18,M,Takoradi,0
311,2025-03-09 14:23:00,Electronics,view,0.0,50,M,Takoradi,1
697,2025-04-05 11:41:00,Books,add_to_cart,0.0,62,O,Kumasi,3
810,2025-04-12 11:38:00,Clothing,add_to_cart,0.0,64,O,Cape Coast,8
463,2025-04-04 11:57:00,Electronics,view,0.0,61,O,Cape Coast,1
318,2025-02-10 18:59:00,Home,view,0.0,55,M,Accra,7
119,2025-02-03 05:49:00,Books,add_to_cart,0.0,59,F,Kumasi,3
894,2025-02-03 11:14:00,Clothing,view,0.0,55,O,Accra,2
416,2025-03-08 02:21:00,Clothing,view,0.0,57,O,Kumasi,9
509,2025-03-17 15:16:00,Books,view,0.0,33,O,Takoradi,0
4,2025-01-10 06:23:00,Electronics,view,0.0,32,M,Kumasi,3
723,2025-03-10 09:08:00,Home,view,0.0,45,M,Cape Coast,0
277,2025-01-24 05:03:00,Home,view,0.0,35,O,Takoradi,8
324,2025-04-11 07:47:00,Home,view,0.0,52,F,Kumasi,8
620,2025-03-30 07:12:00,Beauty,add_to_cart,0.0,54,F,Cape Coast,6
141,2025-01-27 05:16:00,Beauty,view,0.0,54,F,Accra,5
355,2025-03-22 08:01:00,Electronics,add_to_cart,0.0,55,F,Kumasi,0
66,2025-02-21 10:58:00,Clothing,view,0.0,53,O,Cape Coast,1
107,2025-02-24 02:34:00,Beauty,view,0.0,18,F,Cape Coast,2
728,2025-03-10 19:38:00,Books,view,0.0,20,M,Accra,7
693,2025-04-19 11:12:00,Clothing,view,0.0,55,M,Kumasi,3
40,2025-04-28 15:44:00,Home,view,0.0,69,F,Cape Coast,6
517,2025-03-31 10:06:00,Books,view,0.0,64,O,Cape Coast,4
874,2025-04-26 01:02:00,Home,view,0.0,32,M,Cape Coast,1
66,2025-03-11 08:31:00,Beauty,view,0.0,53,O,Cape Coast,1
946,2025-03-21 11:06:00,Electronics,view,0.0,39,F,Accra,2
326,2025-01-23 13:05:00,Clothing,add_to_cart,0.0,46,O,Kumasi,1
852,2025-03-30 14:59:00,Electronics,add_to_cart,0.0,66,M,Accra,3
677,2025-02-18 19:32:00,Clothing,view,0.0,27,F,Kumasi,0
999,2025-01-18 05:53:00,Books,add_to_cart,0.0,35,F,Accra,7
755,2025-04-05 09:14:00,Clothing,view,0.0,32,O,Takoradi,5
300,2025-03-23 22:32:00,Home,view,0.0,54,M,Tamale,6
514,2025-04-04 12:40:00,Home,purchase,223.48,31,O,Tamale,1
743,2025-02-14 19:23:00,Books,view,0.0,38,F,Cape Coast,8
314,2025-04-19 06:41:00,Books,view,0.0,28,O,Accra,3
453,2025-03-28 01:52:00,Clothing,view,0.0,66,F,Kumasi,9
147,2025-01-09 21:57:00,Home,view,0.0,43,O,Cape Coast,3
894,2025-01-03 23:28:00,Beauty,view,0.0,55,O,Accra,2
870,2025-02-27 10:26:00,Electronics,add_to_cart,0.0,34,O,Kumasi,5
735,2025-04-12 13:01:00,Home,view,0.0,23,F,Cape Coast,4
111,2025-03-23 00:34:00,Home,view,0.0,28,M,Accra,5
615,2025-01-01 10:37:00,Beauty,view,0.0,56,M,Takoradi,2
51,2025-01-02 17:43:00,Books,view,0.0,31,O,Kumasi,6
581,2025-01-09 01:33:00,Beauty,add_to_cart,0.0,67,O,Cape Coast,7
415,2025-01-10 17:11:00,Beauty,view,0.0,34,M,Cape Coast,3
49,2025-04-21 05:47:00,Electronics,purchase,334.29,21,O,Takoradi,6
218,2025-03-02 20:44:00,Clothing,add_to_cart,0.0,66,O,Cape Coast,2
236,2025-01-26 07:04:00,Home,view,0.0,18,F,Cape Coast,1
656,2025-02-06 02:51:00,Books,view,0.0,69,M,Accra,1
311,2025-04-17 20:01:00,Home,add_to_cart,0.0,50,M,Takoradi,1
698,2025-03-03 05:45:00,Electronics,add_to_cart,0.0,18,F,Tamale,2
776,2025-04-07 20:06:00,Books,view,0.0,67,M,Kumasi,7
959,2025-03-26 23:19:00,Clothing,view,0.0,62,F,Tamale,1
498,2025-04-03 15:08:00,Clothing,add_to_cart,0.0,57,F,Kumasi,5
502,2025-03-21 03:19:00,Books,view,0.0,56,M,Kumasi,9
342,2025-03-12 22:40:00,Books,view,0.0,25,M,Kumasi,1
412,2025-02-17 05:30:00,Books,view,0.0,59,M,Cape Coast,7
73,2025-04-01 23:12:00,Clothing,view,0.0,21,O,Takoradi,1
817,2025-02-12 07:22:00,Books,view,0.0,44,F,Takoradi,7
647,2025-02-11 03:40:00,Home,view,0.0,48,M,Accra,0
834,2025-01-25 08:52:00,Home,purchase,317.89,20,M,Accra,2
948,2025-01-25 21:02:00,Books,view,0.0,23,M,Cape Coast,0
565,2025-03-07 17:22:00,Clothing,view,0.0,54,O,Cape Coast,4
805,2025-01-20 06:23:00,Beauty,view,0.0,22,O,Takoradi,7
209,2025-01-01 20:51:00,Books,view,0.0,61,F,Accra,0
495,2025-01-03 13:54:00,Home,view,0.0,49,M,Tamale,3
960,2025-04-18 12:25:00,Books,view,0.0,44,M,Accra,0
511,2025-03-15 02:23:00,Beauty,view,0.0,54,M,Cape Coast,6
1000,2025-01-16 16:50:00,Electronics,view,0.0,55,M,Tamale,8
705,2025-03-20 18:03:00,Home,purchase,91.06,21,O,Takoradi,6
75,2025-03-23 01:38:00,Electronics,view,0.0,35,M,Takoradi,2
215,2025-03-12 06:02:00,Beauty,view,0.0,58,M,Accra,7
538,2025-02-02 04:47:00,Clothing,purchase,92.69,51,M,Tamale,5
644,2025-01-20 17:52:00,Beauty,view,0.0,24,F,Tamale,8
333,2025-01-01 23:34:00,Beauty,view,0.0,58,O,Kumasi,2
729,2025-03-21 18:00:00,Books,view,0.0,30,M,Takoradi,7
534,2025-03-29 10:44:00,Beauty,add_to_cart,0.0,40,M,Cape Coast,4
356,2025-02-05 03:35:00,Beauty,add_to_cart,0.0,62,F,Accra,8
434,2025-03-21 08:17:00,Clothing,view,0.0,18,F,Cape Coast,8
384,2025-02-13 06:46:00,Books,view,0.0,41,M,Kumasi,1
597,2025-01-17 15:59:00,Home,add_to_cart,0.0,62,O,Takoradi,1
974,2025-02-18 04:01:00,Beauty,view,0.0,66,O,Tamale,1
910,2025-02-28 00:34:00,Clothing,view,0.0,41,O,Tamale,1
495,2025-02-20 19:01:00,Home,view,0.0,49,M,Tamale,3
123,2025-04-11 17:15:00,Beauty,view,0.0,24,O,Accra,4
391,2025-01-14 22:11:00,Home,view,0.0,69,F,Takoradi,0
506,2025-04-16 09:42:00,Electronics,purchase,127.27,20,F,Accra,9
433,2025-02-02 03:35:00,Clothing,view,0.0,37,F,Cape Coast,1
697,2025-01-29 17:13:00,Electronics,view,0.0,62,O,Kumasi,3
632,2025-02-11 14:28:00,Beauty,view,0.0,65,M,Kumasi,4
441,2025-02-18 11:38:00,Home,view,0.0,40,M,Takoradi,4
626,2025-03-03 09:37:00,Books,view,0.0,52,O,Accra,5
954,2025-01-20 15:24:00,Electronics,view,0.0,63,M,Cape Coast,3
708,2025-04-29 13:32:00,Beauty,view,0.0,48,F,Kumasi,1
520,2025-02-13 01:43:00,Books,view,0.0,63,F,Cape Coast,3
927,2025-02-14 08:41:00,Electronics,view,0.0,25,M,Takoradi,4
542,2025-04-24 11:28:00,Home,view,0.0,36,M,Kumasi,9
253,2025-01-30 08:25:00,Clothing,purchase,318.54,39,F,Tamale,2
537,2025-02-20 12:38:00,Beauty,view,0.0,53,M,Takoradi,5
471,2025-01-09 01:53:00,Electronics,view,0.0,47,M,Accra,8
31,2025-04-18 14:01:00,Clothing,view,0.0,66,F,Accra,1
581,2025-02-27 09:43:00,Clothing,add_to_cart,0.0,67,O,Cape Coast,7
683,2025-03-30 01:36:00,Home,purchase,242.52,30,F,Accra,7
126,2025-01-24 20:05:00,Home,view,0.0,29,F,Cape Coast,4
817,2025-02-11 11:48:00,Beauty,view,0.0,44,F,Takoradi,7
871,2025-04-08 17:20:00,Beauty,view,0.0,65,O,Tamale,7
558,2025-02-13 21:52:00,Home,view,0.0,29,O,Accra,6
491,2025-01-30 07:33:00,Electronics,purchase,104.25,18,F,Tamale,6
488,2025-01-25 18:04:00,Home,add_to_cart,0.0,40,M,Cape Coast,5
328,2025-03-24 22:26:00,Clothing,view,0.0,63,M,Takoradi,9
83,2025-02-19 09:28:00,Beauty,add_to_cart,0.0,65,F,Kumasi,2
979,2025-04-11 18:32:00,Clothing,view,0.0,39,M,Kumasi,7
72,2025-01-05 09:27:00,Books,add_to_cart,0.0,59,F,Takoradi,5
282,2025-01-05 21:14:00,Books,view,0.0,42,M,Takoradi,8
619,2025-01-23 00:42:00,Clothing,view,0.0,49,M,Kumasi,0
798,2025-01-26 15:12:00,Electronics,view,0.0,64,M,Cape Coast,2
961,2025-04-23 05:01:00,Electronics,add_to_cart,0.0,26,M,Accra,9
50,2025-02-07 09:23:00,Clothing,view,0.0,42,F,Kumasi,0
72,2025-04-02 09:16:00,Books,view,0.0,59,F,Takoradi,5
974,2025-01-22 21:05:00,Clothing,view,0.0,66,O,Tamale,1
99,2025-01-14 21:50:00,Clothing,purchase,234.77,46,O,Tamale,5
394,2025-04-27 22:58:00,Electronics,view,0.0,40,F,Kumasi,2
898,2025-01-25 12:33:00,Home,purchase,71.36,47,O,Kumasi,1
131,2025-04-16 23:58:00,Electronics,add_to_cart,0.0,41,M,Cape Coast,6
